ob,c,r,d,fo,0.0<=x<0.0,0.0<=x<0.1,0.1<=x<0.2,0.2<=x<0.3,0.3<=x<0.4,0.4<=x<0.5,0.5<=x<0.6,0.6<=x<0.7,0.7<=x<0.8,0.8<=x<0.9,0.9<=x<1.0,1.0<=x<1.1,dToCritical,dToDesirable,hasLM,Label
MOVE PLACE_2_0 PLACE_3_0,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.0,Y
MOVE PLACE_3_0 PLACE_3_1,0.5,0.39,0.25,1.6400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,3,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.5,0.5,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,2,0.0,N
MOVE PLACE_3_1 PLACE_3_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_3_2 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.33,0.03,0.13,1.23,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.5,0.02,0.05,1.47,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.01,0.04,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,9,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.01,0.04,1.47,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,9,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.01,0.05,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,10,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.02,0.08,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,12,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.09,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,7,0.0,N
MOVE PLACE_2_0 PLACE_3_0,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.0,Y
MOVE PLACE_3_0 PLACE_3_1,0.5,0.39,0.25,1.6400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,3,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.5,0.5,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,2,0.0,N
MOVE PLACE_3_1 PLACE_3_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_3_2 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.09,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,7,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.14,0.07,1.5699999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,5,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.09,0.09,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,4,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.06,0.14,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,5,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.17,0.17,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,5,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.33,0.08,1.58,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,4,0.0,N
MOVE PLACE_2_0 PLACE_3_0,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.0,Y
MOVE PLACE_3_0 PLACE_3_1,0.5,0.5,0.25,1.75,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,3,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.0,0.5,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,2,0.0,N
MOVE PLACE_3_1 PLACE_3_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_3_2 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.05,0.06,1.3199999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,9,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.06,0.05,1.3399999999999999,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,10,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.04,0.03,1.51,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,11,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.03,0.03,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,11,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,13,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.17,0.17,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,5,0.0,N
MOVE PLACE_1_0 PLACE_1_1,0.5,0.12,0.12,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,4,0.0,N
MOVE PLACE_1_1 PLACE_1_2,0.5,0.12,0.12,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,3,0.0,N
MOVE PLACE_1_2 PLACE_1_3,0.33,0.08,0.17,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,2,0.0,N
MOVE PLACE_1_3 PLACE_2_3,0.33,0.08,0.33,1.08,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,4,1,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.07,0.13,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.08,0.08,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,9,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.06,0.11,1.4500000000000002,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,10,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.04,0.06,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,7,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.04,0.08,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,8,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
UNLOCK PLACE_1_0 PLACE_1_1 KEY_1 SHAPE_1,0.33,0.17,0.17,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,5,0.0,N
MOVE PLACE_1_0 PLACE_1_1,0.5,0.12,0.12,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,4,0.0,N
MOVE PLACE_1_1 PLACE_1_2,0.5,0.12,0.12,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,3,0.0,N
MOVE PLACE_1_2 PLACE_1_3,0.33,0.08,0.17,1.24,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,2,0.0,N
MOVE PLACE_1_3 PLACE_2_3,0.33,0.08,0.33,1.08,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,4,1,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.09,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,7,0.0,N
MOVE PLACE_2_0 PLACE_3_0,0.5,1.0,0.0,2.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0,-1,0.0,Y
MOVE PLACE_3_0 PLACE_3_1,0.5,0.39,0.25,1.6400000000000001,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2,3,0.0,N
UNLOCK PLACE_3_1 PLACE_3_2 KEY_1 SHAPE_1,0.5,0.5,0.5,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1,2,0.0,N
MOVE PLACE_3_1 PLACE_3_2,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,1,0.0,N
MOVE PLACE_3_2 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_0,0.33,0.02,0.05,1.3,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,8,1.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
UNLOCK PLACE_0_0 PLACE_0_1 KEY_0 SHAPE_0,0.5,0.08,0.2,1.38,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,7,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.11,0.09,1.35,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,6,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.18,0.09,1.42,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3,7,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.14,0.07,1.5699999999999998,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,5,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.09,0.09,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,4,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.06,0.14,1.25,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,5,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
PICKUP PLACE_0_0 KEY_1,0.5,0.05,0.03,1.52,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,1.0,N
PICKUP PLACE_0_0 KEY_0,0.5,0.06,0.07,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4,8,1.0,N
MOVE PLACE_0_0 PLACE_1_0,0.33,0.07,0.13,1.27,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,8,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.08,0.08,1.33,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5,9,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.06,0.11,1.4500000000000002,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,6,10,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.04,0.06,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,7,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.04,0.08,1.29,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,8,0.0,N
MOVE PLACE_2_3 PLACE_3_3,1.0,0.0,1.0,1.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,-1,0,0.0,N
MOVE PLACE_0_0 PLACE_1_0,0.5,0.01,0.02,1.49,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,7,10,0.0,N
MOVE PLACE_1_0 PLACE_2_0,0.33,0.01,0.02,1.32,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8,11,0.0,N
MOVE PLACE_2_0 PLACE_2_1,0.5,0.01,0.01,1.5,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,9,12,0.0,N
MOVE PLACE_2_1 PLACE_2_2,0.33,0.0,0.01,1.32,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10,13,0.0,N
MOVE PLACE_2_2 PLACE_2_3,0.33,0.0,0.02,1.31,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,11,14,0.0,N
